Drain_ID,Month,Rainfall_mm_hr,Catchment_km2,Impervious_frac,Runoff_coeff,Drain_Type,Slope,Design_Capacity_m3hr,Degradation_Factor,Q_baseflow,Longitude_y,Latitude_y,Q_runoff,Q_baseflow,Q_total_in,Q_eff,Utilization_Ratio,Operational_Status
71,3,12,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215315126,-122.3711891,47.53464057,2238.8539646192144,286.5784215315126,2525.432386150727,6487.968962899135,0.38924853071773063,SAFE
71,4,20,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215315126,-122.3711891,47.53464057,3731.423274365357,286.5784215315126,4018.0016958968695,6487.968962899135,0.6193003879755667,STRESSED
71,5,35,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215315126,-122.3711891,47.53464057,6529.990730139374,286.5784215315126,6816.569151670887,6487.968962899135,1.0506476203340094,CRITICAL
71,6,60,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215315126,-122.3711891,47.53464057,11194.26982309607,286.5784215315126,11480.848244627583,6487.968962899135,1.7695596742647473,CRITICAL
71,7,90,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215315126,-122.3711891,47.53464057,16791.404734644108,286.5784215315126,17077.983156175622,6487.968962899135,2.6322541389816334,CRITICAL
71,8,75,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215315126,-122.3711891,47.53464057,13992.837278870087,286.5784215315126,14279.4157004016,6487.968962899135,2.2009069066231897,CRITICAL
71,9,50,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215315126,-122.3711891,47.53464057,9328.558185913393,286.5784215315126,9615.136607444905,6487.968962899135,1.4819948526924522,CRITICAL
71,10,25,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215315126,-122.3711891,47.53464057,4664.279092956696,286.5784215315126,4950.857514488209,6487.968962899135,0.7630827987617144,STRESSED
71,11,10,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215315126,-122.3711891,47.53464057,1865.7116371826785,286.5784215315126,2152.290058714191,6487.968962899135,0.3317355664032716,SAFE
71,12,6,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215315126,-122.3711891,47.53464057,1119.4269823096072,286.5784215315126,1406.00540384112,6487.968962899135,0.2167096377743536,SAFE
72,1,5,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.70186320199298,-122.3664513,47.53607157,528.9018732618991,86.70186320199298,615.6037364638921,1321.0157215648978,0.4660078804623441,SAFE
72,2,8,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.70186320199298,-122.3664513,47.53607157,846.2429972190387,86.70186320199298,932.9448604210316,1321.0157215648978,0.7062329730003888,STRESSED
72,3,12,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.70186320199298,-122.3664513,47.53607157,1269.3644958285581,86.70186320199298,1356.0663590305512,1321.0157215648978,1.0265330963844486,CRITICAL
72,4,20,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.70186320199298,-122.3664513,47.53607157,2115.6074930475966,86.70186320199298,2202.3093562495897,1321.0157215648978,1.6671333431525677,CRITICAL
72,5,35,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.70186320199298,-122.3664513,47.53607157,3702.3131128332943,86.70186320199298,3789.0149760352874,1321.0157215648978,2.8682588058427916,CRITICAL
72,6,60,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.70186320199298,-122.3664513,47.53607157,6346.82247914279,86.70186320199298,6433.524342344783,1321.0157215648978,4.870134576993164,CRITICAL
72,7,90,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.70186320199298,-122.3664513,47.53607157,9520.233718714186,86.70186320199298,9606.93558191618,1321.0157215648978,7.272385502373612,CRITICAL
72,8,75,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.70186320199298,-122.3664513,47.53607157,7933.528098928488,86.70186320199298,8020.229962130481,1321.0157215648978,6.071260039683388,CRITICAL
72,9,50,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.70186320199298,-122.3664513,47.53607157,5289.0187326189925,86.70186320199298,5375.720595820985,1321.0157215648978,4.069384268533016,CRITICAL
72,10,25,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.70186320199298,-122.3664513,47.53607157,2644.5093663094963,86.70186320199298,2731.2112295114894,1321.0157215648978,2.0675084973826428,CRITICAL
72,11,10,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.70186320199298,-122.3664513,47.53607157,1057.8037465237983,86.70186320199298,1144.5056097257911,1321.0157215648978,0.8663830346924185,STRESSED
72,12,6,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.70186320199298,-122.3664513,47.53607157,634.6822479142791,86.70186320199298,721.384111116272,1321.0157215648978,0.5460829113083591,SAFE
73,1,5,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917276613759,-122.3711979,47.53384875,113.39203402253773,37.43917276613759,150.83120678867533,5277.068743595495,0.0285823842965342,SAFE
73,2,8,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917276613759,-122.3711979,47.53384875,181.42725443606037,37.43917276613759,218.86642720219794,5277.068743595495,0.04147500020116751,SAFE
73,3,12,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917276613759,-122.3711979,47.53384875,272.14088165409055,37.43917276613759,309.5800544202281,5277.068743595495,0.0586651547406786,SAFE
73,4,20,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917276613759,-122.3711979,47.53384875,453.5681360901509,37.43917276613759,491.0073088562885,5277.068743595495,0.09304546381970077,SAFE
73,5,35,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917276613759,-122.3711979,47.53384875,793.744238157764,37.43917276613759,831.1834109239016,5277.068743595495,0.15750854334286737,SAFE
73,6,60,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917276613759,-122.3711979,47.53384875,1360.7044082704529,37.43917276613759,1398.1435810365904,5277.068743595495,0.2649470092148117,SAFE
73,7,90,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917276613759,-122.3711979,47.53384875,2041.0566124056793,37.43917276613759,2078.495785171817,5277.068743595495,0.3938731682611449,SAFE
73,8,75,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917276613759,-122.3711979,47.53384875,1700.880510338066,37.43917276613759,1738.3196831042035,5277.068743595495,0.3294100887379783,SAFE
73,9,50,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917276613759,-122.3711979,47.53384875,1133.9203402253772,37.43917276613759,1171.3595129915147,5277.068743595495,0.22197162286603392,SAFE
73,10,25,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917276613759,-122.3711979,47.53384875,566.9601701126886,37.43917276613759,604.3993428788262,5277.068743595495,0.11453315699408964,SAFE
73,11,10,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917276613759,-122.3711979,47.53384875,226.78406804507546,37.43917276613759,264.22324081121303,5277.068743595495,0.050070077470923055,SAFE
73,12,6,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917276613759,-122.3711979,47.53384875,136.07044082704527,37.43917276613759,173.50961359318285,5277.068743595495,0.03287992293141197,SAFE
74,1,5,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164587506007,-122.3674979,47.53196327,1271.3133511923031,591.9164587506007,1863.2298099429038,5747.37778342059,0.32418780879825687,SAFE
74,2,8,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164587506007,-122.3674979,47.53196327,2034.101361907685,591.9164587506007,2626.017820658286,5747.37778342059,0.4569071182746219,SAFE
74,3,12,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164587506007,-122.3674979,47.53196327,3051.1520428615277,591.9164587506007,3643.0685016121283,5747.37778342059,0.6338661975764418,STRESSED
74,4,20,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164587506007,-122.3674979,47.53196327,5085.2534047692125,591.9164587506007,5677.169863519814,5747.37778342059,0.9877843561800819,CRITICAL
74,5,35,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164587506007,-122.3674979,47.53196327,8899.193458346122,591.9164587506007,9491.109917096723,5747.37778342059,1.6513809035619067,CRITICAL
74,6,60,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164587506007,-122.3674979,47.53196327,15255.760214307636,591.9164587506007,15847.676673058237,5747.37778342059,2.757375149198281,CRITICAL
74,7,90,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164587506007,-122.3674979,47.53196327,22883.640321461455,591.9164587506007,23475.556780212057,5747.37778342059,4.0845682439619315,CRITICAL
74,8,75,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164587506007,-122.3674979,47.53196327,19069.70026788455,591.9164587506007,19661.61672663515,5747.37778342059,3.420971696580107,CRITICAL
74,9,50,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164587506007,-122.3674979,47.53196327,12713.133511923032,591.9164587506007,13305.049970673632,5747.37778342059,2.3149774509437315,CRITICAL
74,10,25,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164587506007,-122.3674979,47.53196327,6356.566755961516,591.9164587506007,6948.483214712116,5747.37778342059,1.2089832053073566,CRITICAL
74,11,10,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164587506007,-122.3674979,47.53196327,2542.6267023846062,591.9164587506007,3134.543161135207,5747.37778342059,0.5453866579255319,SAFE
74,12,6,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164587506007,-122.3674979,47.53196327,1525.5760214307638,591.9164587506007,2117.4924801813645,5747.37778342059,0.3684275786237119,SAFE
75,1,5,3.680858047,0.342713189,0.564158731,3,0.124515383,1909.80233,0.662337963,252.29571990873634,-122.3667201,47.53286528,1038.2941023933292,252.29571990873634,1290.5898223020656,1264.934584984854,1.0202818688189468,CRITICAL
75,2,8,3.680858047,0.342713189,0.564158731,3,0.124515383,1909.80233,0.662337963,252.29571990873634,-122.3667201,47.53286528,1661.2705638293266,252.29571990873634,1913.566283738063,1264.934584984854,1.5127788475804664,CRITICAL
75,3,12,3.680858047,0.342713189,0.564158731,3,0.124515383,1909.80233,0.662337963,252.29571990873634,-122.3667201,47.53286528,2491.90584574399,252.29571990873634,2744.2015656527265,1264.934584984854,2.1694414859291595,CRITICAL
75,4,20,3.680858047,0.342713189,0.564158731,3,0.124515383,1909.80233,0.662337963,252.29571990873634,-122.3667201,47.53286528,4153.176409573317,252.29571990873634,4405.472129482053,1264.934584984854,3.4827667626265457,CRITICAL
75,5,35,3.680858047,0.342713189,0.564158731,3,0.124515383,1909.80233,0.662337963,252.29571990873634,-122.3667201,47.53286528,7268.058716753303,252.29571990873634,7520.354436662039,1264.934584984854,5.945251656434143,CRITICAL
75,6,60,3.680858047,0.342713189,0.564158731,3,0.124515383,1909.80233,0.662337963,252.29571990873634,-122.3667201,47.53286528,12459.529228719952,252.29571990873634,12711.824948628688,1264.934584984854,10.049393146113477,CRITICAL
75,7,90,3.680858047,0.342713189,0.564158731,3,0.124515383,1909.80233,0.662337963,252.29571990873634,-122.3667201,47.53286528,18689.293843079926,252.29571990873634,18941.58956298866,1264.934584984854,14.974362933728676,CRITICAL
75,8,75,3.680858047,0.342713189,0.564158731,3,0.124515383,1909.80233,0.662337963,252.29571990873634,-122.3667201,47.53286528,15574.411535899939,252.29571990873634,15826.707255808675,1264.934584984854,12.511878039921077,CRITICAL
75,9,50,3.680858047,0.342713189,0.564158731,3,0.124515383,1909.80233,0.662337963,252.29571990873634,-122.3667201,47.53286528,10382.941023933292,252.29571990873634,10635.236743842028,1264.934584984854,8.407736550241744,CRITICAL
75,10,25,3.680858047,0.342713189,0.564158731,3,0.124515383,1909.80233,0.662337963,252.29571990873634,-122.3667201,47.53286528,5191.470511966646,252.29571990873634,5443.766231875382,1264.934584984854,4.303595060562412,CRITICAL
75,11,10,3.680858047,0.342713189,0.564158731,3,0.124515383,1909.80233,0.662337963,252.29571990873634,-122.3667201,47.53286528,2076.5882047866585,252.29571990873634,2328.883924695395,1264.934584984854,1.8411101667548133,CRITICAL
75,12,6,3.680858047,0.342713189,0.564158731,3,0.124515383,1909.80233,0.662337963,252.29571990873634,-122.3667201,47.53286528,1245.952922871995,252.29571990873634,1498.2486427807314,1264.934584984854,1.18444752840612,CRITICAL
76,1,5,3.780532256,0.491385378,0.792951447,1,0.126498785,9805.980566,0.868678539,371.53965433115053,-122.2872094,47.53304935,1498.8892614126871,371.53965433115053,1870.4289157438377,8518.244871535273,0.21957914382035412,SAFE
76,2,8,3.780532256,0.491385378,0.792951447,1,0.126498785,9805.980566,0.868678539,371.53965433115053,-122.2872094,47.53304935,2398.2228182602994,371.53965433115053,2769.7624725914498,8518.244871535273,0.32515647464502223,SAFE
76,3,12,3.780532256,0.491385378,0.792951447,1,0.126498785,9805.980566,0.868678539,371.53965433115053,-122.2872094,47.53304935,3597.3342273904486,371.53965433115053,3968.873881721599,8518.244871535273,0.465926249077913,SAFE
76,4,20,3.780532256,0.491385378,0.792951447,1,0.126498785,9805.980566,0.868678539,371.53965433115053,-122.2872094,47.53304935,5995.5570456507485,371.53965433115053,6367.096699981899,8518.244871535273,0.7474657979436948,STRESSED
76,5,35,3.780532256,0.491385378,0.792951447,1,0.126498785,9805.980566,0.868678539,371.53965433115053,-122.2872094,47.53304935,10492.22482988881,371.53965433115053,10863.76448421996,8518.244871535273,1.2753524520670356,CRITICAL
76,6,60,3.780532256,0.491385378,0.792951447,1,0.126498785,9805.980566,0.868678539,371.53965433115053,-122.2872094,47.53304935,17986.671136952245,371.53965433115053,18358.210791283396,8518.244871535273,2.155163542272603,CRITICAL
76,7,90,3.780532256,0.491385378,0.792951447,1,0.126498785,9805.980566,0.868678539,371.53965433115053,-122.2872094,47.53304935,26980.006705428365,371.53965433115053,27351.546359759515,8518.244871535273,3.2109368505192846,CRITICAL
76,8,75,3.780532256,0.491385378,0.792951447,1,0.126498785,9805.980566,0.868678539,371.53965433115053,-122.2872094,47.53304935,22483.338921190305,371.53965433115053,22854.878575521456,8518.244871535273,2.6830501963959437,CRITICAL
76,9,50,3.780532256,0.491385378,0.792951447,1,0.126498785,9805.980566,0.868678539,371.53965433115053,-122.2872094,47.53304935,14988.892614126871,371.53965433115053,15360.432268458022,8518.244871535273,1.8032391061903763,CRITICAL
76,10,25,3.780532256,0.491385378,0.792951447,1,0.126498785,9805.980566,0.868678539,371.53965433115053,-122.2872094,47.53304935,7494.446307063436,371.53965433115053,7865.985961394586,8518.244871535273,0.9234280159848084,CRITICAL
76,11,10,3.780532256,0.491385378,0.792951447,1,0.126498785,9805.980566,0.868678539,371.53965433115053,-122.2872094,47.53304935,2997.7785228253742,371.53965433115053,3369.3181771565246,8518.244871535273,0.39554136186146766,SAFE
76,12,6,3.780532256,0.491385378,0.792951447,1,0.126498785,9805.980566,0.868678539,371.53965433115053,-122.2872094,47.53304935,1798.6671136952243,371.53965433115053,2170.206768026375,8518.244871535273,0.2547715874285768,SAFE
77,1,5,3.97071656,0.806925187,0.444815561,3,0.081045483,4958.717666,0.738009065,640.8142405403994,-122.3617452,47.53716867,883.1182571041952,640.8142405403994,1523.9324976445946,3659.5785882836417,0.41642294621669146,SAFE
77,2,8,3.97071656,0.806925187,0.444815561,3,0.081045483,4958.717666,0.738009065,640.8142405403994,-122.3617452,47.53716867,1412.9892113667122,640.8142405403994,2053.8034519071116,3659.5785882836417,0.5612131020993744,SAFE
77,3,12,3.97071656,0.806925187,0.444815561,3,0.081045483,4958.717666,0.738009065,640.8142405403994,-122.3617452,47.53716867,2119.4838170500684,640.8142405403994,2760.2980575904676,3659.5785882836417,0.7542666432762848,STRESSED
77,4,20,3.97071656,0.806925187,0.444815561,3,0.081045483,4958.717666,0.738009065,640.8142405403994,-122.3617452,47.53716867,3532.473028416781,640.8142405403994,4173.2872689571805,3659.5785882836417,1.140373725630106,CRITICAL
77,5,35,3.97071656,0.806925187,0.444815561,3,0.081045483,4958.717666,0.738009065,640.8142405403994,-122.3617452,47.53716867,6181.827799729366,640.8142405403994,6822.642040269766,3659.5785882836417,1.8643245050435204,CRITICAL
77,6,60,3.97071656,0.806925187,0.444815561,3,0.081045483,4958.717666,0.738009065,640.8142405403994,-122.3617452,47.53716867,10597.419085250342,640.8142405403994,11238.233325790741,3659.5785882836417,3.070909137399211,CRITICAL
77,7,90,3.97071656,0.806925187,0.444815561,3,0.081045483,4958.717666,0.738009065,640.8142405403994,-122.3617452,47.53716867,15896.128627875512,640.8142405403994,16536.94286841591,3659.5785882836417,4.51881069622604,CRITICAL
77,8,75,3.97071656,0.806925187,0.444815561,3,0.081045483,4958.717666,0.738009065,640.8142405403994,-122.3617452,47.53716867,13246.773856562928,640.8142405403994,13887.588097103328,3659.5785882836417,3.794859916812626,CRITICAL
77,9,50,3.97071656,0.806925187,0.444815561,3,0.081045483,4958.717666,0.738009065,640.8142405403994,-122.3617452,47.53716867,8831.18257104195,640.8142405403994,9471.99681158235,3659.5785882836417,2.5882752844569348,CRITICAL
77,10,25,3.97071656,0.806925187,0.444815561,3,0.081045483,4958.717666,0.738009065,640.8142405403994,-122.3617452,47.53716867,4415.591285520975,640.8142405403994,5056.405526061375,3659.5785882836417,1.381690652101244,CRITICAL
77,11,10,3.97071656,0.806925187,0.444815561,3,0.081045483,4958.717666,0.738009065,640.8142405403994,-122.3617452,47.53716867,1766.2365142083904,640.8142405403994,2407.0507547487896,3659.5785882836417,0.6577398726878296,STRESSED
77,12,6,3.97071656,0.806925187,0.444815561,3,0.081045483,4958.717666,0.738009065,640.8142405403994,-122.3617452,47.53716867,1059.7419085250342,640.8142405403994,1700.5561490654336,3659.5785882836417,0.4646863315109191,SAFE
78,1,5,0.833200933,0.313963161,0.55914224,2,0.010894022,8901.404328,0.687944143,52.31887973456584,-122.2903394,47.53375157,232.93891802385497,52.31887973456584,285.2577977584208,6123.6689719224505,0.04658282462137525,SAFE
78,2,8,0.833200933,0.313963161,0.55914224,2,0.010894022,8901.404328,0.687944143,52.31887973456584,-122.2903394,47.53375157,372.7022688381679,52.31887973456584,425.02114857273375,6123.6689719224505,0.06940629066030386,SAFE
78,3,12,0.833200933,0.313963161,0.55914224,2,0.010894022,8901.404328,0.687944143,52.31887973456584,-122.2903394,47.53375157,559.0534032572518,52.31887973456584,611.3722829918177,6123.6689719224505,0.09983757871220868,SAFE
78,4,20,0.833200933,0.313963161,0.55914224,2,0.010894022,8901.404328,0.687944143,52.31887973456584,-122.2903394,47.53375157,931.7556720954199,52.31887973456584,984.0745518299857,6123.6689719224505,0.16070015481601835,SAFE
78,5,35,0.833200933,0.313963161,0.55914224,2,0.010894022,8901.404328,0.687944143,52.31887973456584,-122.2903394,47.53375157,1630.5724261669848,52.31887973456584,1682.8913059015506,6123.6689719224505,0.27481748501066144,SAFE
78,6,60,0.833200933,0.313963161,0.55914224,2,0.010894022,8901.404328,0.687944143,52.31887973456584,-122.2903394,47.53375157,2795.267016286259,52.31887973456584,2847.585896020825,6123.6689719224505,0.46501303533506655,SAFE
78,7,90,0.833200933,0.313963161,0.55914224,2,0.010894022,8901.404328,0.687944143,52.31887973456584,-122.2903394,47.53375157,4192.900524429389,52.31887973456584,4245.219404163955,6123.6689719224505,0.6932476957243527,STRESSED
78,8,75,0.833200933,0.313963161,0.55914224,2,0.010894022,8901.404328,0.687944143,52.31887973456584,-122.2903394,47.53375157,3494.0837703578245,52.31887973456584,3546.4026500923906,6123.6689719224505,0.5791303655297098,SAFE
78,9,50,0.833200933,0.313963161,0.55914224,2,0.010894022,8901.404328,0.687944143,52.31887973456584,-122.2903394,47.53375157,2329.3891802385497,52.31887973456584,2381.7080599731157,6123.6689719224505,0.3889348152053046,SAFE
78,10,25,0.833200933,0.313963161,0.55914224,2,0.010894022,8901.404328,0.687944143,52.31887973456584,-122.2903394,47.53375157,1164.6945901192748,52.31887973456584,1217.0134698538407,6123.6689719224505,0.19873926488089938,SAFE
78,11,10,0.833200933,0.313963161,0.55914224,2,0.010894022,8901.404328,0.687944143,52.31887973456584,-122.2903394,47.53375157,465.87783604770993,52.31887973456584,518.1967157822758,6123.6689719224505,0.08462193468625628,SAFE
78,12,6,0.833200933,0.313963161,0.55914224,2,0.010894022,8901.404328,0.687944143,52.31887973456584,-122.2903394,47.53375157,279.5267016286259,52.31887973456584,331.84558136319174,6123.6689719224505,0.05419064663435145,SAFE
79,1,5,2.113095778,0.78868109,0.787788173,3,0.050185339,8150.276614,0.697238139,333.31173629348757,-122.350413,47.53820461,832.3359311623168,333.31173629348757,1165.6476674558044,5682.683698680581,0.20512274292627747,SAFE
79,2,8,2.113095778,0.78868109,0.787788173,3,0.050185339,8150.276614,0.697238139,333.31173629348757,-122.350413,47.53820461,1331.737489859707,333.31173629348757,1665.0492261531945,5682.683698680581,0.2930040302154754,SAFE
79,3,12,2.113095778,0.78868109,0.787788173,3,0.050185339,8150.276614,0.697238139,333.31173629348757,-122.350413,47.53820461,1997.6062347895602,333.31173629348757,2330.9179710830476,5682.683698680581,0.41017907993440594,SAFE
79,4,20,2.113095778,0.78868109,0.787788173,3,0.050185339,8150.276614,0.697238139,333.31173629348757,-122.350413,47.53820461,3329.343724649267,333.31173629348757,3662.655460942755,5682.683698680581,0.6445291793722672,STRESSED
79,5,35,2.113095778,0.78868109,0.787788173,3,0.050185339,8150.276614,0.697238139,333.31173629348757,-122.350413,47.53820461,5826.351518136218,333.31173629348757,6159.663254429705,5682.683698680581,1.083935615818257,CRITICAL
79,6,60,2.113095778,0.78868109,0.787788173,3,0.050185339,8150.276614,0.697238139,333.31173629348757,-122.350413,47.53820461,9988.031173947802,333.31173629348757,10321.34291024129,5682.683698680581,1.8162796765615732,CRITICAL
79,7,90,2.113095778,0.78868109,0.787788173,3,0.050185339,8150.276614,0.697238139,333.31173629348757,-122.350413,47.53820461,14982.046760921701,333.31173629348757,15315.35849721519,5682.683698680581,2.6950925494535523,CRITICAL
79,8,75,2.113095778,0.78868109,0.787788173,3,0.050185339,8150.276614,0.697238139,333.31173629348757,-122.350413,47.53820461,12485.038967434752,333.31173629348757,12818.35070372824,5682.683698680581,2.2556861130075627,CRITICAL
79,9,50,2.113095778,0.78868109,0.787788173,3,0.050185339,8150.276614,0.697238139,333.31173629348757,-122.350413,47.53820461,8323.35931162317,333.31173629348757,8656.671047916658,5682.683698680581,1.523342052264247,CRITICAL
79,10,25,2.113095778,0.78868109,0.787788173,3,0.050185339,8150.276614,0.697238139,333.31173629348757,-122.350413,47.53820461,4161.679655811585,333.31173629348757,4494.991392105072,5682.683698680581,0.7909979915209304,STRESSED
79,11,10,2.113095778,0.78868109,0.787788173,3,0.050185339,8150.276614,0.697238139,333.31173629348757,-122.350413,47.53820461,1664.6718623246336,333.31173629348757,1997.983598618121,5682.683698680581,0.35159155507494066,SAFE
79,12,6,2.113095778,0.78868109,0.787788173,3,0.050185339,8150.276614,0.697238139,333.31173629348757,-122.350413,47.53820461,998.8031173947801,333.31173629348757,1332.1148536882677,5682.683698680581,0.23441650535601008,SAFE
80,1,5,1.021410768,0.469112865,0.74620285,2,0.096369769,6319.638218,0.729723384,95.83138634366605,-122.350483,47.53640107,381.0898130511444,95.83138634366605,476.92119939481046,4611.58778609469,0.10341800297781814,SAFE
80,2,8,1.021410768,0.469112865,0.74620285,2,0.096369769,6319.638218,0.729723384,95.83138634366605,-122.350483,47.53640107,609.7437008818309,95.83138634366605,705.575087225497,4611.58778609469,0.15300046750774557,SAFE
80,3,12,1.021410768,0.469112865,0.74620285,2,0.096369769,6319.638218,0.729723384,95.83138634366605,-122.350483,47.53640107,914.6155513227465,95.83138634366605,1010.4469376664125,4611.58778609469,0.2191104202143155,SAFE
80,4,20,1.021410768,0.469112865,0.74620285,2,0.096369769,6319.638218,0.729723384,95.83138634366605,-122.350483,47.53640107,1524.3592522045776,95.83138634366605,1620.1906385482437,4611.58778609469,0.3513303256274554,SAFE
80,5,35,1.021410768,0.469112865,0.74620285,2,0.096369769,6319.638218,0.729723384,95.83138634366605,-122.350483,47.53640107,2667.6286913580107,95.83138634366605,2763.4600777016767,4611.58778609469,0.5992426482770926,SAFE
80,6,60,1.021410768,0.469112865,0.74620285,2,0.096369769,6319.638218,0.729723384,95.83138634366605,-122.350483,47.53640107,4573.077756613733,95.83138634366605,4668.909142957399,4611.58778609469,1.0124298526931548,CRITICAL
80,7,90,1.021410768,0.469112865,0.74620285,2,0.096369769,6319.638218,0.729723384,95.83138634366605,-122.350483,47.53640107,6859.616634920599,95.83138634366605,6955.448021264265,4611.58778609469,1.508254497992429,CRITICAL
80,8,75,1.021410768,0.469112865,0.74620285,2,0.096369769,6319.638218,0.729723384,95.83138634366605,-122.350483,47.53640107,5716.347195767165,95.83138634366605,5812.1785821108315,4611.58778609469,1.260342175342792,CRITICAL
80,9,50,1.021410768,0.469112865,0.74620285,2,0.096369769,6319.638218,0.729723384,95.83138634366605,-122.350483,47.53640107,3810.8981305114435,95.83138634366605,3906.7295168551095,4611.58778609469,0.8471549709267298,STRESSED
80,10,25,1.021410768,0.469112865,0.74620285,2,0.096369769,6319.638218,0.729723384,95.83138634366605,-122.350483,47.53640107,1905.4490652557217,95.83138634366605,2001.2804515993878,4611.58778609469,0.43396776651066776,SAFE
80,11,10,1.021410768,0.469112865,0.74620285,2,0.096369769,6319.638218,0.729723384,95.83138634366605,-122.350483,47.53640107,762.1796261022888,95.83138634366605,858.0110124459549,4611.58778609469,0.18605544386103057,SAFE
80,12,6,1.021410768,0.469112865,0.74620285,2,0.096369769,6319.638218,0.729723384,95.83138634366605,-122.350483,47.53640107,457.3077756613732,95.83138634366605,553.1391620050392,4611.58778609469,0.1199454911544606,SAFE
81,1,5,4.383965416,0.370898897,0.726828828,1,0.147366065,7776.818279,0.892508272,325.2015874561092,-122.2860728,47.53716821,1593.1962226519063,325.2015874561092,1918.3978101080156,6940.874643848304,0.27639136399161035,SAFE
81,2,8,4.383965416,0.370898897,0.726828828,1,0.147366065,7776.818279,0.892508272,325.2015874561092,-122.2860728,47.53716821,2549.11395624305,325.2015874561092,2874.315543699159,6940.874643848304,0.4141143142884254,SAFE
81,3,12,4.383965416,0.370898897,0.726828828,1,0.147366065,7776.818279,0.892508272,325.2015874561092,-122.2860728,47.53716821,3823.670934364575,325.2015874561092,4148.872521820684,6940.874643848304,0.5977449146841787,SAFE
81,4,20,4.383965416,0.370898897,0.726828828,1,0.147366065,7776.818279,0.892508272,325.2015874561092,-122.2860728,47.53716821,6372.784890607625,325.2015874561092,6697.9864780637345,6940.874643848304,0.9650061154756856,CRITICAL
81,5,35,4.383965416,0.370898897,0.726828828,1,0.147366065,7776.818279,0.892508272,325.2015874561092,-122.2860728,47.53716821,11152.373558563342,325.2015874561092,11477.575146019451,6940.874643848304,1.6536208669597605,CRITICAL
