Drain_ID,Month,Rainfall_mm_hr,Catchment_km2,Impervious_frac,Runoff_coeff,Drain_Type,Slope,Design_Capacity_m3hr,Degradation_Factor,Q_baseflow,Longitude_y,Latitude_y
56,11,10,4.648434058,0.685451567,0.451032121,1,0.121639643,7387.320594,0.509596138,637.2552818,-122.2754771,47.54468104
56,12,6,4.648434058,0.685451567,0.451032121,1,0.121639643,7387.320594,0.509596138,637.2552818,-122.2754771,47.54468104
57,1,5,0.898216259,0.315906786,0.513510362,3,0.102183257,8623.979962,0.629906604,56.7505223,-122.2760892,47.54335193
57,2,8,0.898216259,0.315906786,0.513510362,3,0.102183257,8623.979962,0.629906604,56.7505223,-122.2760892,47.54335193
57,3,12,0.898216259,0.315906786,0.513510362,3,0.102183257,8623.979962,0.629906604,56.7505223,-122.2760892,47.54335193
57,4,20,0.898216259,0.315906786,0.513510362,3,0.102183257,8623.979962,0.629906604,56.7505223,-122.2760892,47.54335193
57,5,35,0.898216259,0.315906786,0.513510362,3,0.102183257,8623.979962,0.629906604,56.7505223,-122.2760892,47.54335193
57,6,60,0.898216259,0.315906786,0.513510362,3,0.102183257,8623.979962,0.629906604,56.7505223,-122.2760892,47.54335193
57,7,90,0.898216259,0.315906786,0.513510362,3,0.102183257,8623.979962,0.629906604,56.7505223,-122.2760892,47.54335193
57,8,75,0.898216259,0.315906786,0.513510362,3,0.102183257,8623.979962,0.629906604,56.7505223,-122.2760892,47.54335193
57,9,50,0.898216259,0.315906786,0.513510362,3,0.102183257,8623.979962,0.629906604,56.7505223,-122.2760892,47.54335193
57,10,25,0.898216259,0.315906786,0.513510362,3,0.102183257,8623.979962,0.629906604,56.7505223,-122.2760892,47.54335193
57,11,10,0.898216259,0.315906786,0.513510362,3,0.102183257,8623.979962,0.629906604,56.7505223,-122.2760892,47.54335193
57,12,6,0.898216259,0.315906786,0.513510362,3,0.102183257,8623.979962,0.629906604,56.7505223,-122.2760892,47.54335193
58,1,5,1.381922881,0.651465349,0.545232919,2,0.129081442,9529.220866,0.880144912,180.0549744,-122.2789326,47.54244692
58,2,8,1.381922881,0.651465349,0.545232919,2,0.129081442,9529.220866,0.880144912,180.0549744,-122.2789326,47.54244692
58,3,12,1.381922881,0.651465349,0.545232919,2,0.129081442,9529.220866,0.880144912,180.0549744,-122.2789326,47.54244692
58,4,20,1.381922881,0.651465349,0.545232919,2,0.129081442,9529.220866,0.880144912,180.0549744,-122.2789326,47.54244692
58,5,35,1.381922881,0.651465349,0.545232919,2,0.129081442,9529.220866,0.880144912,180.0549744,-122.2789326,47.54244692
58,6,60,1.381922881,0.651465349,0.545232919,2,0.129081442,9529.220866,0.880144912,180.0549744,-122.2789326,47.54244692
58,7,90,1.381922881,0.651465349,0.545232919,2,0.129081442,9529.220866,0.880144912,180.0549744,-122.2789326,47.54244692
58,8,75,1.381922881,0.651465349,0.545232919,2,0.129081442,9529.220866,0.880144912,180.0549744,-122.2789326,47.54244692
58,9,50,1.381922881,0.651465349,0.545232919,2,0.129081442,9529.220866,0.880144912,180.0549744,-122.2789326,47.54244692
58,10,25,1.381922881,0.651465349,0.545232919,2,0.129081442,9529.220866,0.880144912,180.0549744,-122.2789326,47.54244692
58,11,10,1.381922881,0.651465349,0.545232919,2,0.129081442,9529.220866,0.880144912,180.0549744,-122.2789326,47.54244692
58,12,6,1.381922881,0.651465349,0.545232919,2,0.129081442,9529.220866,0.880144912,180.0549744,-122.2789326,47.54244692
59,1,5,0.7035228,0.864138145,0.658366897,2,0.131421188,7307.60824,0.568554853,121.5881775,-122.2740215,47.54411309
59,2,8,0.7035228,0.864138145,0.658366897,2,0.131421188,7307.60824,0.568554853,121.5881775,-122.2740215,47.54411309
59,3,12,0.7035228,0.864138145,0.658366897,2,0.131421188,7307.60824,0.568554853,121.5881775,-122.2740215,47.54411309
59,4,20,0.7035228,0.864138145,0.658366897,2,0.131421188,7307.60824,0.568554853,121.5881775,-122.2740215,47.54411309
59,5,35,0.7035228,0.864138145,0.658366897,2,0.131421188,7307.60824,0.568554853,121.5881775,-122.2740215,47.54411309
59,6,60,0.7035228,0.864138145,0.658366897,2,0.131421188,7307.60824,0.568554853,121.5881775,-122.2740215,47.54411309
59,7,90,0.7035228,0.864138145,0.658366897,2,0.131421188,7307.60824,0.568554853,121.5881775,-122.2740215,47.54411309
59,8,75,0.7035228,0.864138145,0.658366897,2,0.131421188,7307.60824,0.568554853,121.5881775,-122.2740215,47.54411309
59,9,50,0.7035228,0.864138145,0.658366897,2,0.131421188,7307.60824,0.568554853,121.5881775,-122.2740215,47.54411309
59,10,25,0.7035228,0.864138145,0.658366897,2,0.131421188,7307.60824,0.568554853,121.5881775,-122.2740215,47.54411309
59,11,10,0.7035228,0.864138145,0.658366897,2,0.131421188,7307.60824,0.568554853,121.5881775,-122.2740215,47.54411309
59,12,6,0.7035228,0.864138145,0.658366897,2,0.131421188,7307.60824,0.568554853,121.5881775,-122.2740215,47.54411309
60,1,5,1.963986488,0.645284507,0.628311322,1,0.109170817,5725.985494,0.767655066,253.4660105,-122.2720781,47.53981443
60,2,8,1.963986488,0.645284507,0.628311322,1,0.109170817,5725.985494,0.767655066,253.4660105,-122.2720781,47.53981443
60,3,12,1.963986488,0.645284507,0.628311322,1,0.109170817,5725.985494,0.767655066,253.4660105,-122.2720781,47.53981443
60,4,20,1.963986488,0.645284507,0.628311322,1,0.109170817,5725.985494,0.767655066,253.4660105,-122.2720781,47.53981443
60,5,35,1.963986488,0.645284507,0.628311322,1,0.109170817,5725.985494,0.767655066,253.4660105,-122.2720781,47.53981443
60,6,60,1.963986488,0.645284507,0.628311322,1,0.109170817,5725.985494,0.767655066,253.4660105,-122.2720781,47.53981443
60,7,90,1.963986488,0.645284507,0.628311322,1,0.109170817,5725.985494,0.767655066,253.4660105,-122.2720781,47.53981443
60,8,75,1.963986488,0.645284507,0.628311322,1,0.109170817,5725.985494,0.767655066,253.4660105,-122.2720781,47.53981443
60,9,50,1.963986488,0.645284507,0.628311322,1,0.109170817,5725.985494,0.767655066,253.4660105,-122.2720781,47.53981443
60,10,25,1.963986488,0.645284507,0.628311322,1,0.109170817,5725.985494,0.767655066,253.4660105,-122.2720781,47.53981443
60,11,10,1.963986488,0.645284507,0.628311322,1,0.109170817,5725.985494,0.767655066,253.4660105,-122.2720781,47.53981443
60,12,6,1.963986488,0.645284507,0.628311322,1,0.109170817,5725.985494,0.767655066,253.4660105,-122.2720781,47.53981443
61,1,5,2.249047804,0.532901956,0.54243869,2,0.127181866,6751.701542,0.607600936,239.7043948,-122.2798222,47.54155459
61,2,8,2.249047804,0.532901956,0.54243869,2,0.127181866,6751.701542,0.607600936,239.7043948,-122.2798222,47.54155459
61,3,12,2.249047804,0.532901956,0.54243869,2,0.127181866,6751.701542,0.607600936,239.7043948,-122.2798222,47.54155459
61,4,20,2.249047804,0.532901956,0.54243869,2,0.127181866,6751.701542,0.607600936,239.7043948,-122.2798222,47.54155459
61,5,35,2.249047804,0.532901956,0.54243869,2,0.127181866,6751.701542,0.607600936,239.7043948,-122.2798222,47.54155459
61,6,60,2.249047804,0.532901956,0.54243869,2,0.127181866,6751.701542,0.607600936,239.7043948,-122.2798222,47.54155459
61,7,90,2.249047804,0.532901956,0.54243869,2,0.127181866,6751.701542,0.607600936,239.7043948,-122.2798222,47.54155459
61,8,75,2.249047804,0.532901956,0.54243869,2,0.127181866,6751.701542,0.607600936,239.7043948,-122.2798222,47.54155459
61,9,50,2.249047804,0.532901956,0.54243869,2,0.127181866,6751.701542,0.607600936,239.7043948,-122.2798222,47.54155459
61,10,25,2.249047804,0.532901956,0.54243869,2,0.127181866,6751.701542,0.607600936,239.7043948,-122.2798222,47.54155459
61,11,10,2.249047804,0.532901956,0.54243869,2,0.127181866,6751.701542,0.607600936,239.7043948,-122.2798222,47.54155459
61,12,6,2.249047804,0.532901956,0.54243869,2,0.127181866,6751.701542,0.607600936,239.7043948,-122.2798222,47.54155459
62,1,5,1.721070643,0.685972931,0.7946061,1,0.107646005,8885.692368,0.506060387,236.1215747,-122.3767932,47.53336342
62,2,8,1.721070643,0.685972931,0.7946061,1,0.107646005,8885.692368,0.506060387,236.1215747,-122.3767932,47.53336342
62,3,12,1.721070643,0.685972931,0.7946061,1,0.107646005,8885.692368,0.506060387,236.1215747,-122.3767932,47.53336342
62,4,20,1.721070643,0.685972931,0.7946061,1,0.107646005,8885.692368,0.506060387,236.1215747,-122.3767932,47.53336342
62,5,35,1.721070643,0.685972931,0.7946061,1,0.107646005,8885.692368,0.506060387,236.1215747,-122.3767932,47.53336342
62,6,60,1.721070643,0.685972931,0.7946061,1,0.107646005,8885.692368,0.506060387,236.1215747,-122.3767932,47.53336342
62,7,90,1.721070643,0.685972931,0.7946061,1,0.107646005,8885.692368,0.506060387,236.1215747,-122.3767932,47.53336342
62,8,75,1.721070643,0.685972931,0.7946061,1,0.107646005,8885.692368,0.506060387,236.1215747,-122.3767932,47.53336342
62,9,50,1.721070643,0.685972931,0.7946061,1,0.107646005,8885.692368,0.506060387,236.1215747,-122.3767932,47.53336342
62,10,25,1.721070643,0.685972931,0.7946061,1,0.107646005,8885.692368,0.506060387,236.1215747,-122.3767932,47.53336342
62,11,10,1.721070643,0.685972931,0.7946061,1,0.107646005,8885.692368,0.506060387,236.1215747,-122.3767932,47.53336342
62,12,6,1.721070643,0.685972931,0.7946061,1,0.107646005,8885.692368,0.506060387,236.1215747,-122.3767932,47.53336342
63,1,5,4.229318791,0.574951734,0.642309928,2,0.105219708,6350.182846,0.620600729,486.3308345,-122.3791729,47.53200238
63,2,8,4.229318791,0.574951734,0.642309928,2,0.105219708,6350.182846,0.620600729,486.3308345,-122.3791729,47.53200238
63,3,12,4.229318791,0.574951734,0.642309928,2,0.105219708,6350.182846,0.620600729,486.3308345,-122.3791729,47.53200238
63,4,20,4.229318791,0.574951734,0.642309928,2,0.105219708,6350.182846,0.620600729,486.3308345,-122.3791729,47.53200238
63,5,35,4.229318791,0.574951734,0.642309928,2,0.105219708,6350.182846,0.620600729,486.3308345,-122.3791729,47.53200238
63,6,60,4.229318791,0.574951734,0.642309928,2,0.105219708,6350.182846,0.620600729,486.3308345,-122.3791729,47.53200238
63,7,90,4.229318791,0.574951734,0.642309928,2,0.105219708,6350.182846,0.620600729,486.3308345,-122.3791729,47.53200238
63,8,75,4.229318791,0.574951734,0.642309928,2,0.105219708,6350.182846,0.620600729,486.3308345,-122.3791729,47.53200238
63,9,50,4.229318791,0.574951734,0.642309928,2,0.105219708,6350.182846,0.620600729,486.3308345,-122.3791729,47.53200238
63,10,25,4.229318791,0.574951734,0.642309928,2,0.105219708,6350.182846,0.620600729,486.3308345,-122.3791729,47.53200238
63,11,10,4.229318791,0.574951734,0.642309928,2,0.105219708,6350.182846,0.620600729,486.3308345,-122.3791729,47.53200238
63,12,6,4.229318791,0.574951734,0.642309928,2,0.105219708,6350.182846,0.620600729,486.3308345,-122.3791729,47.53200238
64,1,5,2.10538997,0.627370074,0.494890717,2,0.096605593,1758.290007,0.987936877,264.1717323,-122.3871396,47.5343733
64,2,8,2.10538997,0.627370074,0.494890717,2,0.096605593,1758.290007,0.987936877,264.1717323,-122.3871396,47.5343733
64,3,12,2.10538997,0.627370074,0.494890717,2,0.096605593,1758.290007,0.987936877,264.1717323,-122.3871396,47.5343733
64,4,20,2.10538997,0.627370074,0.494890717,2,0.096605593,1758.290007,0.987936877,264.1717323,-122.3871396,47.5343733
64,5,35,2.10538997,0.627370074,0.494890717,2,0.096605593,1758.290007,0.987936877,264.1717323,-122.3871396,47.5343733
64,6,60,2.10538997,0.627370074,0.494890717,2,0.096605593,1758.290007,0.987936877,264.1717323,-122.3871396,47.5343733
64,7,90,2.10538997,0.627370074,0.494890717,2,0.096605593,1758.290007,0.987936877,264.1717323,-122.3871396,47.5343733
64,8,75,2.10538997,0.627370074,0.494890717,2,0.096605593,1758.290007,0.987936877,264.1717323,-122.3871396,47.5343733
64,9,50,2.10538997,0.627370074,0.494890717,2,0.096605593,1758.290007,0.987936877,264.1717323,-122.3871396,47.5343733
64,10,25,2.10538997,0.627370074,0.494890717,2,0.096605593,1758.290007,0.987936877,264.1717323,-122.3871396,47.5343733
64,11,10,2.10538997,0.627370074,0.494890717,2,0.096605593,1758.290007,0.987936877,264.1717323,-122.3871396,47.5343733
64,12,6,2.10538997,0.627370074,0.494890717,2,0.096605593,1758.290007,0.987936877,264.1717323,-122.3871396,47.5343733
65,1,5,1.764205294,0.864878885,0.440712989,1,0.11538033,9413.063912,0.900768556,305.1647815,-122.3873782,47.53578726
65,2,8,1.764205294,0.864878885,0.440712989,1,0.11538033,9413.063912,0.900768556,305.1647815,-122.3873782,47.53578726
65,3,12,1.764205294,0.864878885,0.440712989,1,0.11538033,9413.063912,0.900768556,305.1647815,-122.3873782,47.53578726
65,4,20,1.764205294,0.864878885,0.440712989,1,0.11538033,9413.063912,0.900768556,305.1647815,-122.3873782,47.53578726
65,5,35,1.764205294,0.864878885,0.440712989,1,0.11538033,9413.063912,0.900768556,305.1647815,-122.3873782,47.53578726
65,6,60,1.764205294,0.864878885,0.440712989,1,0.11538033,9413.063912,0.900768556,305.1647815,-122.3873782,47.53578726
65,7,90,1.764205294,0.864878885,0.440712989,1,0.11538033,9413.063912,0.900768556,305.1647815,-122.3873782,47.53578726
65,8,75,1.764205294,0.864878885,0.440712989,1,0.11538033,9413.063912,0.900768556,305.1647815,-122.3873782,47.53578726
65,9,50,1.764205294,0.864878885,0.440712989,1,0.11538033,9413.063912,0.900768556,305.1647815,-122.3873782,47.53578726
65,10,25,1.764205294,0.864878885,0.440712989,1,0.11538033,9413.063912,0.900768556,305.1647815,-122.3873782,47.53578726
65,11,10,1.764205294,0.864878885,0.440712989,1,0.11538033,9413.063912,0.900768556,305.1647815,-122.3873782,47.53578726
65,12,6,1.764205294,0.864878885,0.440712989,1,0.11538033,9413.063912,0.900768556,305.1647815,-122.3873782,47.53578726
66,1,5,2.942132374,0.531661583,0.461143656,1,0.032204715,7360.977384,0.979788322,312.8437511,-122.3725507,47.53634571
66,2,8,2.942132374,0.531661583,0.461143656,1,0.032204715,7360.977384,0.979788322,312.8437511,-122.3725507,47.53634571
66,3,12,2.942132374,0.531661583,0.461143656,1,0.032204715,7360.977384,0.979788322,312.8437511,-122.3725507,47.53634571
66,4,20,2.942132374,0.531661583,0.461143656,1,0.032204715,7360.977384,0.979788322,312.8437511,-122.3725507,47.53634571
66,5,35,2.942132374,0.531661583,0.461143656,1,0.032204715,7360.977384,0.979788322,312.8437511,-122.3725507,47.53634571
66,6,60,2.942132374,0.531661583,0.461143656,1,0.032204715,7360.977384,0.979788322,312.8437511,-122.3725507,47.53634571
66,7,90,2.942132374,0.531661583,0.461143656,1,0.032204715,7360.977384,0.979788322,312.8437511,-122.3725507,47.53634571
66,8,75,2.942132374,0.531661583,0.461143656,1,0.032204715,7360.977384,0.979788322,312.8437511,-122.3725507,47.53634571
66,9,50,2.942132374,0.531661583,0.461143656,1,0.032204715,7360.977384,0.979788322,312.8437511,-122.3725507,47.53634571
66,10,25,2.942132374,0.531661583,0.461143656,1,0.032204715,7360.977384,0.979788322,312.8437511,-122.3725507,47.53634571
66,11,10,2.942132374,0.531661583,0.461143656,1,0.032204715,7360.977384,0.979788322,312.8437511,-122.3725507,47.53634571
66,12,6,2.942132374,0.531661583,0.461143656,1,0.032204715,7360.977384,0.979788322,312.8437511,-122.3725507,47.53634571
67,1,5,1.134159012,0.876714338,0.498383091,1,0.133321906,7250.363779,0.743927022,198.8666935,-122.3668685,47.53372102
67,2,8,1.134159012,0.876714338,0.498383091,1,0.133321906,7250.363779,0.743927022,198.8666935,-122.3668685,47.53372102
67,3,12,1.134159012,0.876714338,0.498383091,1,0.133321906,7250.363779,0.743927022,198.8666935,-122.3668685,47.53372102
67,4,20,1.134159012,0.876714338,0.498383091,1,0.133321906,7250.363779,0.743927022,198.8666935,-122.3668685,47.53372102
67,5,35,1.134159012,0.876714338,0.498383091,1,0.133321906,7250.363779,0.743927022,198.8666935,-122.3668685,47.53372102
67,6,60,1.134159012,0.876714338,0.498383091,1,0.133321906,7250.363779,0.743927022,198.8666935,-122.3668685,47.53372102
67,7,90,1.134159012,0.876714338,0.498383091,1,0.133321906,7250.363779,0.743927022,198.8666935,-122.3668685,47.53372102
67,8,75,1.134159012,0.876714338,0.498383091,1,0.133321906,7250.363779,0.743927022,198.8666935,-122.3668685,47.53372102
67,9,50,1.134159012,0.876714338,0.498383091,1,0.133321906,7250.363779,0.743927022,198.8666935,-122.3668685,47.53372102
67,10,25,1.134159012,0.876714338,0.498383091,1,0.133321906,7250.363779,0.743927022,198.8666935,-122.3668685,47.53372102
67,11,10,1.134159012,0.876714338,0.498383091,1,0.133321906,7250.363779,0.743927022,198.8666935,-122.3668685,47.53372102
67,12,6,1.134159012,0.876714338,0.498383091,1,0.133321906,7250.363779,0.743927022,198.8666935,-122.3668685,47.53372102
68,1,5,4.109886413,0.843210385,0.464272549,2,0.132058094,3333.238795,0.554868099,693.0997809,-122.3764652,47.53195641
68,2,8,4.109886413,0.843210385,0.464272549,2,0.132058094,3333.238795,0.554868099,693.0997809,-122.3764652,47.53195641
68,3,12,4.109886413,0.843210385,0.464272549,2,0.132058094,3333.238795,0.554868099,693.0997809,-122.3764652,47.53195641
68,4,20,4.109886413,0.843210385,0.464272549,2,0.132058094,3333.238795,0.554868099,693.0997809,-122.3764652,47.53195641
68,5,35,4.109886413,0.843210385,0.464272549,2,0.132058094,3333.238795,0.554868099,693.0997809,-122.3764652,47.53195641
68,6,60,4.109886413,0.843210385,0.464272549,2,0.132058094,3333.238795,0.554868099,693.0997809,-122.3764652,47.53195641
68,7,90,4.109886413,0.843210385,0.464272549,2,0.132058094,3333.238795,0.554868099,693.0997809,-122.3764652,47.53195641
68,8,75,4.109886413,0.843210385,0.464272549,2,0.132058094,3333.238795,0.554868099,693.0997809,-122.3764652,47.53195641
68,9,50,4.109886413,0.843210385,0.464272549,2,0.132058094,3333.238795,0.554868099,693.0997809,-122.3764652,47.53195641
68,10,25,4.109886413,0.843210385,0.464272549,2,0.132058094,3333.238795,0.554868099,693.0997809,-122.3764652,47.53195641
68,11,10,4.109886413,0.843210385,0.464272549,2,0.132058094,3333.238795,0.554868099,693.0997809,-122.3764652,47.53195641
68,12,6,4.109886413,0.843210385,0.464272549,2,0.132058094,3333.238795,0.554868099,693.0997809,-122.3764652,47.53195641
69,1,5,0.835477897,0.417474681,0.47462681,2,0.01409462,7100.526497,0.773979744,69.75817371,-122.3691288,47.53430256
69,2,8,0.835477897,0.417474681,0.47462681,2,0.01409462,7100.526497,0.773979744,69.75817371,-122.3691288,47.53430256
69,3,12,0.835477897,0.417474681,0.47462681,2,0.01409462,7100.526497,0.773979744,69.75817371,-122.3691288,47.53430256
69,4,20,0.835477897,0.417474681,0.47462681,2,0.01409462,7100.526497,0.773979744,69.75817371,-122.3691288,47.53430256
69,5,35,0.835477897,0.417474681,0.47462681,2,0.01409462,7100.526497,0.773979744,69.75817371,-122.3691288,47.53430256
69,6,60,0.835477897,0.417474681,0.47462681,2,0.01409462,7100.526497,0.773979744,69.75817371,-122.3691288,47.53430256
69,7,90,0.835477897,0.417474681,0.47462681,2,0.01409462,7100.526497,0.773979744,69.75817371,-122.3691288,47.53430256
69,8,75,0.835477897,0.417474681,0.47462681,2,0.01409462,7100.526497,0.773979744,69.75817371,-122.3691288,47.53430256
69,9,50,0.835477897,0.417474681,0.47462681,2,0.01409462,7100.526497,0.773979744,69.75817371,-122.3691288,47.53430256
69,10,25,0.835477897,0.417474681,0.47462681,2,0.01409462,7100.526497,0.773979744,69.75817371,-122.3691288,47.53430256
69,11,10,0.835477897,0.417474681,0.47462681,2,0.01409462,7100.526497,0.773979744,69.75817371,-122.3691288,47.53430256
69,12,6,0.835477897,0.417474681,0.47462681,2,0.01409462,7100.526497,0.773979744,69.75817371,-122.3691288,47.53430256
70,1,5,4.940991215,0.341616781,0.514038067,3,0.125614345,4847.847448,0.727188667,337.5851028,-122.3671518,47.53649061
70,2,8,4.940991215,0.341616781,0.514038067,3,0.125614345,4847.847448,0.727188667,337.5851028,-122.3671518,47.53649061
70,3,12,4.940991215,0.341616781,0.514038067,3,0.125614345,4847.847448,0.727188667,337.5851028,-122.3671518,47.53649061
70,4,20,4.940991215,0.341616781,0.514038067,3,0.125614345,4847.847448,0.727188667,337.5851028,-122.3671518,47.53649061
70,5,35,4.940991215,0.341616781,0.514038067,3,0.125614345,4847.847448,0.727188667,337.5851028,-122.3671518,47.53649061
70,6,60,4.940991215,0.341616781,0.514038067,3,0.125614345,4847.847448,0.727188667,337.5851028,-122.3671518,47.53649061
70,7,90,4.940991215,0.341616781,0.514038067,3,0.125614345,4847.847448,0.727188667,337.5851028,-122.3671518,47.53649061
70,8,75,4.940991215,0.341616781,0.514038067,3,0.125614345,4847.847448,0.727188667,337.5851028,-122.3671518,47.53649061
70,9,50,4.940991215,0.341616781,0.514038067,3,0.125614345,4847.847448,0.727188667,337.5851028,-122.3671518,47.53649061
70,10,25,4.940991215,0.341616781,0.514038067,3,0.125614345,4847.847448,0.727188667,337.5851028,-122.3671518,47.53649061
70,11,10,4.940991215,0.341616781,0.514038067,3,0.125614345,4847.847448,0.727188667,337.5851028,-122.3671518,47.53649061
70,12,6,4.940991215,0.341616781,0.514038067,3,0.125614345,4847.847448,0.727188667,337.5851028,-122.3671518,47.53649061
71,1,5,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215,-122.3711891,47.53464057
71,2,8,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215,-122.3711891,47.53464057
71,3,12,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215,-122.3711891,47.53464057
71,4,20,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215,-122.3711891,47.53464057
71,5,35,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215,-122.3711891,47.53464057
71,6,60,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215,-122.3711891,47.53464057
71,7,90,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215,-122.3711891,47.53464057
71,8,75,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215,-122.3711891,47.53464057
71,9,50,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215,-122.3711891,47.53464057
71,10,25,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215,-122.3711891,47.53464057
71,11,10,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215,-122.3711891,47.53464057
71,12,6,3.975101462,0.360466801,0.469349438,1,0.028041781,7035.480305,0.922178541,286.5784215,-122.3711891,47.53464057
72,1,5,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.7018632,-122.3664513,47.53607157
72,2,8,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.7018632,-122.3664513,47.53607157
72,3,12,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.7018632,-122.3664513,47.53607157
72,4,20,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.7018632,-122.3664513,47.53607157
72,5,35,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.7018632,-122.3664513,47.53607157
72,6,60,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.7018632,-122.3664513,47.53607157
72,7,90,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.7018632,-122.3664513,47.53607157
72,8,75,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.7018632,-122.3664513,47.53607157
72,9,50,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.7018632,-122.3664513,47.53607157
72,10,25,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.7018632,-122.3664513,47.53607157
72,11,10,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.7018632,-122.3664513,47.53607157
72,12,6,1.394220567,0.310933095,0.75870617,2,0.05691664,2406.040758,0.54904129,86.7018632,-122.3664513,47.53607157
73,1,5,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917277,-122.3711979,47.53384875
73,2,8,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917277,-122.3711979,47.53384875
73,3,12,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917277,-122.3711979,47.53384875
73,4,20,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917277,-122.3711979,47.53384875
73,5,35,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917277,-122.3711979,47.53384875
73,6,60,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917277,-122.3711979,47.53384875
73,7,90,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917277,-122.3711979,47.53384875
73,8,75,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917277,-122.3711979,47.53384875
73,9,50,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917277,-122.3711979,47.53384875
73,10,25,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917277,-122.3711979,47.53384875
73,11,10,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917277,-122.3711979,47.53384875
73,12,6,0.524849527,0.356665776,0.432093498,2,0.114091156,7091.685089,0.744120569,37.43917277,-122.3711979,47.53384875
74,1,5,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164588,-122.3674979,47.53196327
74,2,8,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164588,-122.3674979,47.53196327
74,3,12,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164588,-122.3674979,47.53196327
74,4,20,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164588,-122.3674979,47.53196327
74,5,35,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164588,-122.3674979,47.53196327
74,6,60,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164588,-122.3674979,47.53196327
74,7,90,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164588,-122.3674979,47.53196327
74,8,75,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164588,-122.3674979,47.53196327
74,9,50,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164588,-122.3674979,47.53196327
74,10,25,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164588,-122.3674979,47.53196327
74,11,10,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164588,-122.3674979,47.53196327
74,12,6,4.169576428,0.709804064,0.609804556,1,0.032506385,9995.016669,0.575024332,591.9164588,-122.3674979,47.53196327
75,1,5,3.680858047,0.342713189,0.564158731,3,0.124515383,1909.80233,0.662337963,252.2957199,-122.3667201,47.53286528
75,2,8,3.680858047,0.342713189,0.564158731,3,0.124515383,1909.80233,0.662337963,252.2957199,-122.3667201,47.53286528
