Drain_ID,Month,Rainfall_mm_hr,Catchment_km2,Impervious_frac,Runoff_coeff,Drain_Type,Slope,Design_Capacity_m3hr,Degradation_Factor,Q_baseflow,Longitude,Latitude,Q_runoff,Q_total_in,Q_eff,Utilization_Ratio,Operational_Status,Failure_Probability
39,2,8,3.579048619,0.584504297,0.507697292,2,0.04636553,8877.305503,0.807609719,418.3938594,-122.3575752,47.53628691,1453.658633,1872.052493,7169.398203,0.261117104,SAFE,0.112504666
39,3,12,3.579048619,0.584504297,0.507697292,2,0.04636553,8877.305503,0.807609719,418.3938594,-122.3575752,47.53628691,2180.48795,2598.88181,7169.398203,0.362496508,SAFE,0.149035555
39,4,20,3.579048619,0.584504297,0.507697292,2,0.04636553,8877.305503,0.807609719,418.3938594,-122.3575752,47.53628691,3634.146584,4052.540443,7169.398203,0.565255315,SAFE,0.464420639
39,5,35,3.579048619,0.584504297,0.507697292,2,0.04636553,8877.305503,0.807609719,418.3938594,-122.3575752,47.53628691,6359.756521,6778.150381,7169.398203,0.94542808,CRITICAL,0.686038052
39,6,60,3.579048619,0.584504297,0.507697292,2,0.04636553,8877.305503,0.807609719,418.3938594,-122.3575752,47.53628691,10902.43975,11320.83361,7169.398203,1.579049355,CRITICAL,0.83077698
39,7,90,3.579048619,0.584504297,0.507697292,2,0.04636553,8877.305503,0.807609719,418.3938594,-122.3575752,47.53628691,16353.65963,16772.05349,7169.398203,2.339394885,CRITICAL,0.846957512
39,8,75,3.579048619,0.584504297,0.507697292,2,0.04636553,8877.305503,0.807609719,418.3938594,-122.3575752,47.53628691,13628.04969,14046.44355,7169.398203,1.95922212,CRITICAL,0.846957512
39,9,50,3.579048619,0.584504297,0.507697292,2,0.04636553,8877.305503,0.807609719,418.3938594,-122.3575752,47.53628691,9085.366459,9503.760318,7169.398203,1.325600845,CRITICAL,0.801911699
39,10,25,3.579048619,0.584504297,0.507697292,2,0.04636553,8877.305503,0.807609719,418.3938594,-122.3575752,47.53628691,4542.68323,4961.077089,7169.398203,0.69197957,STRESSED,0.598860318
39,11,10,3.579048619,0.584504297,0.507697292,2,0.04636553,8877.305503,0.807609719,418.3938594,-122.3575752,47.53628691,1817.073292,2235.467151,7169.398203,0.311806806,SAFE,0.140458544
39,12,6,3.579048619,0.584504297,0.507697292,2,0.04636553,8877.305503,0.807609719,418.3938594,-122.3575752,47.53628691,1090.243975,1508.637834,7169.398203,0.210427402,SAFE,0.105471399
40,1,5,2.480686222,0.358700496,0.550913665,1,0.111278816,5365.288773,0.65312681,177.9646757,-122.3574663,47.5391445,683.3219691,861.2866448,3504.213941,0.245785976,SAFE,0.115581068
40,2,8,2.480686222,0.358700496,0.550913665,1,0.111278816,5365.288773,0.65312681,177.9646757,-122.3574663,47.5391445,1093.315151,1271.279826,3504.213941,0.362786019,SAFE,0.130768925
40,3,12,2.480686222,0.358700496,0.550913665,1,0.111278816,5365.288773,0.65312681,177.9646757,-122.3574663,47.5391445,1639.972726,1817.937402,3504.213941,0.518786076,SAFE,0.239985382
40,4,20,2.480686222,0.358700496,0.550913665,1,0.111278816,5365.288773,0.65312681,177.9646757,-122.3574663,47.5391445,2733.287877,2911.252552,3504.213941,0.830786191,STRESSED,0.503775371
40,5,35,2.480686222,0.358700496,0.550913665,1,0.111278816,5365.288773,0.65312681,177.9646757,-122.3574663,47.5391445,4783.253784,4961.21846,3504.213941,1.415786405,CRITICAL,0.787730724
40,6,60,2.480686222,0.358700496,0.550913665,1,0.111278816,5365.288773,0.65312681,177.9646757,-122.3574663,47.5391445,8199.86363,8377.828305,3504.213941,2.390786763,CRITICAL,0.89533206
40,7,90,2.480686222,0.358700496,0.550913665,1,0.111278816,5365.288773,0.65312681,177.9646757,-122.3574663,47.5391445,12299.79544,12477.76012,3504.213941,3.560787192,CRITICAL,0.899798308
40,8,75,2.480686222,0.358700496,0.550913665,1,0.111278816,5365.288773,0.65312681,177.9646757,-122.3574663,47.5391445,10249.82954,10427.79421,3504.213941,2.975786978,CRITICAL,0.899798308
40,9,50,2.480686222,0.358700496,0.550913665,1,0.111278816,5365.288773,0.65312681,177.9646757,-122.3574663,47.5391445,6833.219691,7011.184367,3504.213941,2.00078662,CRITICAL,0.877000945
40,10,25,2.480686222,0.358700496,0.550913665,1,0.111278816,5365.288773,0.65312681,177.9646757,-122.3574663,47.5391445,3416.609846,3594.574521,3504.213941,1.025786262,CRITICAL,0.701376114
40,11,10,2.480686222,0.358700496,0.550913665,1,0.111278816,5365.288773,0.65312681,177.9646757,-122.3574663,47.5391445,1366.643938,1544.608614,3504.213941,0.440786048,SAFE,0.219904257
40,12,6,2.480686222,0.358700496,0.550913665,1,0.111278816,5365.288773,0.65312681,177.9646757,-122.3574663,47.5391445,819.986363,997.9510386,3504.213941,0.284785991,SAFE,0.114331068
41,1,5,1.049172057,0.594969525,0.408028479,2,0.079422603,5882.566243,0.811947918,124.8450801,-122.3463882,47.53479108,214.0460393,338.8911194,4776.337414,0.070952089,SAFE,0.096985409
41,2,8,1.049172057,0.594969525,0.408028479,2,0.079422603,5882.566243,0.811947918,124.8450801,-122.3463882,47.53479108,342.4736629,467.318743,4776.337414,0.097840396,SAFE,0.104018675
41,3,12,1.049172057,0.594969525,0.408028479,2,0.079422603,5882.566243,0.811947918,124.8450801,-122.3463882,47.53479108,513.7104944,638.5555744,4776.337414,0.133691471,SAFE,0.140285004
41,4,20,1.049172057,0.594969525,0.408028479,2,0.079422603,5882.566243,0.811947918,124.8450801,-122.3463882,47.53479108,856.1841573,981.0292373,4776.337414,0.205393621,SAFE,0.438799686
41,5,35,1.049172057,0.594969525,0.408028479,2,0.079422603,5882.566243,0.811947918,124.8450801,-122.3463882,47.53479108,1498.322275,1623.167355,4776.337414,0.339835153,SAFE,0.65794379
41,6,60,1.049172057,0.594969525,0.408028479,2,0.079422603,5882.566243,0.811947918,124.8450801,-122.3463882,47.53479108,2568.552472,2693.397552,4776.337414,0.563904372,SAFE,0.814665693
41,7,90,1.049172057,0.594969525,0.408028479,2,0.079422603,5882.566243,0.811947918,124.8450801,-122.3463882,47.53479108,3852.828708,3977.673788,4776.337414,0.832787436,STRESSED,0.830846224
41,8,75,1.049172057,0.594969525,0.408028479,2,0.079422603,5882.566243,0.811947918,124.8450801,-122.3463882,47.53479108,3210.69059,3335.53567,4776.337414,0.698345904,STRESSED,0.830846224
41,9,50,1.049172057,0.594969525,0.408028479,2,0.079422603,5882.566243,0.811947918,124.8450801,-122.3463882,47.53479108,2140.460393,2265.305473,4776.337414,0.474276685,SAFE,0.779603157
41,10,25,1.049172057,0.594969525,0.408028479,2,0.079422603,5882.566243,0.811947918,124.8450801,-122.3463882,47.53479108,1070.230197,1195.075277,4776.337414,0.250207465,SAFE,0.570180842
41,11,10,1.049172057,0.594969525,0.408028479,2,0.079422603,5882.566243,0.811947918,124.8450801,-122.3463882,47.53479108,428.0920786,552.9371587,4776.337414,0.115765933,SAFE,0.131707993
41,12,6,1.049172057,0.594969525,0.408028479,2,0.079422603,5882.566243,0.811947918,124.8450801,-122.3463882,47.53479108,256.8552472,381.7003273,4776.337414,0.079914858,SAFE,0.096985409
42,1,5,2.728296096,0.584083062,0.528831666,1,0.02134647,5655.195932,0.763520732,318.7103076,-122.3564573,47.53549833,721.4046849,1040.114992,4317.859338,0.240886724,SAFE,0.100373172
42,2,8,2.728296096,0.584083062,0.528831666,1,0.02134647,5655.195932,0.763520732,318.7103076,-122.3564573,47.53549833,1154.247496,1472.957803,4317.859338,0.341131493,SAFE,0.107302538
42,3,12,2.728296096,0.584083062,0.528831666,1,0.02134647,5655.195932,0.763520732,318.7103076,-122.3564573,47.53549833,1731.371244,2050.081551,4317.859338,0.474791185,SAFE,0.140865133
42,4,20,2.728296096,0.584083062,0.528831666,1,0.02134647,5655.195932,0.763520732,318.7103076,-122.3564573,47.53549833,2885.61874,3204.329047,4317.859338,0.742110568,STRESSED,0.459466424
42,5,35,2.728296096,0.584083062,0.528831666,1,0.02134647,5655.195932,0.763520732,318.7103076,-122.3564573,47.53549833,5049.832794,5368.543102,4317.859338,1.243334412,CRITICAL,0.707851673
42,6,60,2.728296096,0.584083062,0.528831666,1,0.02134647,5655.195932,0.763520732,318.7103076,-122.3564573,47.53549833,8656.856219,8975.566526,4317.859338,2.078707485,CRITICAL,0.840689021
42,7,90,2.728296096,0.584083062,0.528831666,1,0.02134647,5655.195932,0.763520732,318.7103076,-122.3564573,47.53549833,12985.28433,13303.99464,4317.859338,3.081155173,CRITICAL,0.857646234
42,8,75,2.728296096,0.584083062,0.528831666,1,0.02134647,5655.195932,0.763520732,318.7103076,-122.3564573,47.53549833,10821.07027,11139.78058,4317.859338,2.579931329,CRITICAL,0.857646234
42,9,50,2.728296096,0.584083062,0.528831666,1,0.02134647,5655.195932,0.763520732,318.7103076,-122.3564573,47.53549833,7214.046849,7532.757157,4317.859338,1.744558256,CRITICAL,0.81182374
42,10,25,2.728296096,0.584083062,0.528831666,1,0.02134647,5655.195932,0.763520732,318.7103076,-122.3564573,47.53549833,3607.023424,3925.733732,4317.859338,0.909185183,CRITICAL,0.630922592
42,11,10,2.728296096,0.584083062,0.528831666,1,0.02134647,5655.195932,0.763520732,318.7103076,-122.3564573,47.53549833,1442.80937,1761.519677,4317.859338,0.407961339,SAFE,0.132288122
42,12,6,2.728296096,0.584083062,0.528831666,1,0.02134647,5655.195932,0.763520732,318.7103076,-122.3564573,47.53549833,865.6856219,1184.395929,4317.859338,0.274301647,SAFE,0.100373172
43,1,5,0.654748345,0.403921122,0.484579203,1,0.040825648,7168.346189,0.713041692,52.89333723,-122.282588,47.54143809,158.6387156,211.5320528,5111.329695,0.041384936,SAFE,0.078722581
43,2,8,0.654748345,0.403921122,0.484579203,1,0.040825648,7168.346189,0.713041692,52.89333723,-122.282588,47.54143809,253.8219449,306.7152822,5111.329695,0.060006945,SAFE,0.087483331
43,3,12,0.654748345,0.403921122,0.484579203,1,0.040825648,7168.346189,0.713041692,52.89333723,-122.282588,47.54143809,380.7329174,433.6262547,5111.329695,0.084836291,SAFE,0.137359459
43,4,20,0.654748345,0.403921122,0.484579203,1,0.040825648,7168.346189,0.713041692,52.89333723,-122.282588,47.54143809,634.5548624,687.4481996,5111.329695,0.134494983,SAFE,0.442879403
43,5,35,0.654748345,0.403921122,0.484579203,1,0.040825648,7168.346189,0.713041692,52.89333723,-122.282588,47.54143809,1110.471009,1163.364346,5111.329695,0.22760503,SAFE,0.682775456
43,6,60,0.654748345,0.403921122,0.484579203,1,0.040825648,7168.346189,0.713041692,52.89333723,-122.282588,47.54143809,1903.664587,1956.557924,5111.329695,0.382788441,SAFE,0.810721826
43,7,90,0.654748345,0.403921122,0.484579203,1,0.040825648,7168.346189,0.713041692,52.89333723,-122.282588,47.54143809,2855.496881,2908.390218,5111.329695,0.569008534,SAFE,0.827594191
43,8,75,0.654748345,0.403921122,0.484579203,1,0.040825648,7168.346189,0.713041692,52.89333723,-122.282588,47.54143809,2379.580734,2432.474071,5111.329695,0.475898487,SAFE,0.823308477
43,9,50,0.654748345,0.403921122,0.484579203,1,0.040825648,7168.346189,0.713041692,52.89333723,-122.282588,47.54143809,1586.387156,1639.280493,5111.329695,0.320715076,SAFE,0.78227725
43,10,25,0.654748345,0.403921122,0.484579203,1,0.040825648,7168.346189,0.713041692,52.89333723,-122.282588,47.54143809,793.193578,846.0869152,5111.329695,0.165531665,SAFE,0.593132761
43,11,10,0.654748345,0.403921122,0.484579203,1,0.040825648,7168.346189,0.713041692,52.89333723,-122.282588,47.54143809,317.2774312,370.1707684,5111.329695,0.072421618,SAFE,0.130249545
43,12,6,0.654748345,0.403921122,0.484579203,1,0.040825648,7168.346189,0.713041692,52.89333723,-122.282588,47.54143809,190.3664587,243.2597959,5111.329695,0.047592273,SAFE,0.078722581
44,1,5,4.591941809,0.56031099,0.530998941,3,0.105656227,2687.035665,0.565355188,514.5830922,-122.2836767,47.53888266,1219.158119,1733.741211,1519.129554,1.141272782,CRITICAL,0.130684528
44,2,8,4.591941809,0.56031099,0.530998941,3,0.105656227,2687.035665,0.565355188,514.5830922,-122.2836767,47.53888266,1950.65299,2465.236082,1519.129554,1.622795157,CRITICAL,0.14512371
44,3,12,4.591941809,0.56031099,0.530998941,3,0.105656227,2687.035665,0.565355188,514.5830922,-122.2836767,47.53888266,2925.979485,3440.562577,1519.129554,2.264824991,CRITICAL,0.263352082
44,4,20,4.591941809,0.56031099,0.530998941,3,0.105656227,2687.035665,0.565355188,514.5830922,-122.2836767,47.53888266,4876.632475,5391.215568,1519.129554,3.548884659,CRITICAL,0.537079426
44,5,35,4.591941809,0.56031099,0.530998941,3,0.105656227,2687.035665,0.565355188,514.5830922,-122.2836767,47.53888266,8534.106832,9048.689924,1519.129554,5.956496536,CRITICAL,0.799096869
44,6,60,4.591941809,0.56031099,0.530998941,3,0.105656227,2687.035665,0.565355188,514.5830922,-122.2836767,47.53888266,14629.89743,15144.48052,1519.129554,9.969182999,CRITICAL,0.92931296
44,7,90,4.591941809,0.56031099,0.530998941,3,0.105656227,2687.035665,0.565355188,514.5830922,-122.2836767,47.53888266,21944.84614,22459.42923,1519.129554,14.78440675,CRITICAL,0.931592393
44,8,75,4.591941809,0.56031099,0.530998941,3,0.105656227,2687.035665,0.565355188,514.5830922,-122.2836767,47.53888266,18287.37178,18801.95488,1519.129554,12.37679488,CRITICAL,0.931592393
44,9,50,4.591941809,0.56031099,0.530998941,3,0.105656227,2687.035665,0.565355188,514.5830922,-122.2836767,47.53888266,12191.58119,12706.16428,1519.129554,8.364108414,CRITICAL,0.907006517
44,10,25,4.591941809,0.56031099,0.530998941,3,0.105656227,2687.035665,0.565355188,514.5830922,-122.2836767,47.53888266,6095.790594,6610.373686,1519.129554,4.351421952,CRITICAL,0.714985688
44,11,10,4.591941809,0.56031099,0.530998941,3,0.105656227,2687.035665,0.565355188,514.5830922,-122.2836767,47.53888266,2438.316238,2952.89933,1519.129554,1.943810074,CRITICAL,0.229407635
44,12,6,4.591941809,0.56031099,0.530998941,3,0.105656227,2687.035665,0.565355188,514.5830922,-122.2836767,47.53888266,1462.989743,1977.572835,1519.129554,1.30178024,CRITICAL,0.130684528
45,1,5,1.664509917,0.539102841,0.447904853,1,0.02065832,1754.775514,0.943302108,179.468405,-122.2892743,47.54248886,372.7710348,552.2394399,1655.283441,0.333622282,SAFE,0.061763518
45,2,8,1.664509917,0.539102841,0.447904853,1,0.02065832,1754.775514,0.943302108,179.468405,-122.2892743,47.54248886,596.4336558,775.9020608,1655.283441,0.468742719,SAFE,0.066162738
45,3,12,1.664509917,0.539102841,0.447904853,1,0.02065832,1754.775514,0.943302108,179.468405,-122.2892743,47.54248886,894.6504836,1074.118889,1655.283441,0.648903301,STRESSED,0.097912462
45,4,20,1.664509917,0.539102841,0.447904853,1,0.02065832,1754.775514,0.943302108,179.468405,-122.2892743,47.54248886,1491.084139,1670.552544,1655.283441,1.009224464,CRITICAL,0.412884699
45,5,35,1.664509917,0.539102841,0.447904853,1,0.02065832,1754.775514,0.943302108,179.468405,-122.2892743,47.54248886,2609.397244,2788.865649,1655.283441,1.684826646,CRITICAL,0.655261339
45,6,60,1.664509917,0.539102841,0.447904853,1,0.02065832,1754.775514,0.943302108,179.468405,-122.2892743,47.54248886,4473.252418,4652.720823,1655.283441,2.810830282,CRITICAL,0.830714235
45,7,90,1.664509917,0.539102841,0.447904853,1,0.02065832,1754.775514,0.943302108,179.468405,-122.2892743,47.54248886,6709.878627,6889.347032,1655.283441,4.162034646,CRITICAL,0.853016937
45,8,75,1.664509917,0.539102841,0.447904853,1,0.02065832,1754.775514,0.943302108,179.468405,-122.2892743,47.54248886,5591.565523,5771.033928,1655.283441,3.486432464,CRITICAL,0.850583074
45,9,50,1.664509917,0.539102841,0.447904853,1,0.02065832,1754.775514,0.943302108,179.468405,-122.2892743,47.54248886,3727.710348,3907.178753,1655.283441,2.360428828,CRITICAL,0.806379668
45,10,25,1.664509917,0.539102841,0.447904853,1,0.02065832,1754.775514,0.943302108,179.468405,-122.2892743,47.54248886,1863.855174,2043.323579,1655.283441,1.234425192,CRITICAL,0.573709484
45,11,10,1.664509917,0.539102841,0.447904853,1,0.02065832,1754.775514,0.943302108,179.468405,-122.2892743,47.54248886,745.5420697,925.0104747,1655.283441,0.55882301,SAFE,0.089174214
45,12,6,1.664509917,0.539102841,0.447904853,1,0.02065832,1754.775514,0.943302108,179.468405,-122.2892743,47.54248886,447.3252418,626.7936468,1655.283441,0.378662428,SAFE,0.061763518
46,1,5,3.48135028,0.669510059,0.756210912,2,0.129168968,4117.404504,0.724892324,466.1598063,-122.2882285,47.54248255,1316.317535,1782.477341,2984.67492,0.597209877,SAFE,0.104311435
46,2,8,3.48135028,0.669510059,0.756210912,2,0.129168968,4117.404504,0.724892324,466.1598063,-122.2882285,47.54248255,2106.108056,2572.267862,2984.67492,0.861825134,STRESSED,0.113541797
46,3,12,3.48135028,0.669510059,0.756210912,2,0.129168968,4117.404504,0.724892324,466.1598063,-122.2882285,47.54248255,3159.162084,3625.321891,2984.67492,1.214645477,CRITICAL,0.176668314
46,4,20,3.48135028,0.669510059,0.756210912,2,0.129168968,4117.404504,0.724892324,466.1598063,-122.2882285,47.54248255,5265.27014,5731.429947,2984.67492,1.920286162,CRITICAL,0.481751176
46,5,35,3.48135028,0.669510059,0.756210912,2,0.129168968,4117.404504,0.724892324,466.1598063,-122.2882285,47.54248255,9214.222746,9680.382552,2984.67492,3.243362447,CRITICAL,0.689175567
46,6,60,3.48135028,0.669510059,0.756210912,2,0.129168968,4117.404504,0.724892324,466.1598063,-122.2882285,47.54248255,15795.81042,16261.97023,2984.67492,5.448489589,CRITICAL,0.832167872
46,7,90,3.48135028,0.669510059,0.756210912,2,0.129168968,4117.404504,0.724892324,466.1598063,-122.2882285,47.54248255,23693.71563,24159.87544,2984.67492,8.09464216,CRITICAL,0.843953068
46,8,75,3.48135028,0.669510059,0.756210912,2,0.129168968,4117.404504,0.724892324,466.1598063,-122.2882285,47.54248255,19744.76303,20210.92283,2984.67492,6.771565874,CRITICAL,0.843953068
46,9,50,3.48135028,0.669510059,0.756210912,2,0.129168968,4117.404504,0.724892324,466.1598063,-122.2882285,47.54248255,13163.17535,13629.33516,2984.67492,4.566438732,CRITICAL,0.797880186
46,10,25,3.48135028,0.669510059,0.756210912,2,0.129168968,4117.404504,0.724892324,466.1598063,-122.2882285,47.54248255,6581.587676,7047.747482,2984.67492,2.36131159,CRITICAL,0.621283537
46,11,10,3.48135028,0.669510059,0.756210912,2,0.129168968,4117.404504,0.724892324,466.1598063,-122.2882285,47.54248255,2632.63507,3098.794877,2984.67492,1.038235305,CRITICAL,0.16307053
46,12,6,3.48135028,0.669510059,0.756210912,2,0.129168968,4117.404504,0.724892324,466.1598063,-122.2882285,47.54248255,1579.581042,2045.740848,2984.67492,0.685414963,STRESSED,0.104311435
47,1,5,1.902699842,0.681056191,0.637436981,2,0.079320514,7489.786483,0.597311256,259.1691014,-122.2906698,47.54079052,606.4256215,865.5947229,4473.733771,0.193483736,SAFE,0.126431506
47,2,8,1.902699842,0.681056191,0.637436981,2,0.079320514,7489.786483,0.597311256,259.1691014,-122.2906698,47.54079052,970.2809944,1229.450096,4473.733771,0.274815212,SAFE,0.141992211
47,3,12,1.902699842,0.681056191,0.637436981,2,0.079320514,7489.786483,0.597311256,259.1691014,-122.2906698,47.54079052,1455.421492,1714.590593,4473.733771,0.383257181,SAFE,0.274838663
47,4,20,1.902699842,0.681056191,0.637436981,2,0.079320514,7489.786483,0.597311256,259.1691014,-122.2906698,47.54079052,2425.702486,2684.871587,4473.733771,0.600141118,STRESSED,0.543349012
47,5,35,1.902699842,0.681056191,0.637436981,2,0.079320514,7489.786483,0.597311256,259.1691014,-122.2906698,47.54079052,4244.979351,4504.148452,4473.733771,1.0067985,CRITICAL,0.799379837
47,6,60,1.902699842,0.681056191,0.637436981,2,0.079320514,7489.786483,0.597311256,259.1691014,-122.2906698,47.54079052,7277.107458,7536.27656,4473.733771,1.684560804,CRITICAL,0.912220549
47,7,90,1.902699842,0.681056191,0.637436981,2,0.079320514,7489.786483,0.597311256,259.1691014,-122.2906698,47.54079052,10915.66119,11174.83029,4473.733771,2.497875569,CRITICAL,0.915833368
47,8,75,1.902699842,0.681056191,0.637436981,2,0.079320514,7489.786483,0.597311256,259.1691014,-122.2906698,47.54079052,9096.384323,9355.553424,4473.733771,2.091218186,CRITICAL,0.915833368
47,9,50,1.902699842,0.681056191,0.637436981,2,0.079320514,7489.786483,0.597311256,259.1691014,-122.2906698,47.54079052,6064.256215,6323.425317,4473.733771,1.413455883,CRITICAL,0.892721019
47,10,25,1.902699842,0.681056191,0.637436981,2,0.079320514,7489.786483,0.597311256,259.1691014,-122.2906698,47.54079052,3032.128108,3291.297209,4473.733771,0.735693579,STRESSED,0.715115345
47,11,10,1.902699842,0.681056191,0.637436981,2,0.079320514,7489.786483,0.597311256,259.1691014,-122.2906698,47.54079052,1212.851243,1472.020344,4473.733771,0.329036197,SAFE,0.239353097
47,12,6,1.902699842,0.681056191,0.637436981,2,0.079320514,7489.786483,0.597311256,259.1691014,-122.2906698,47.54079052,727.7107458,986.8798472,4473.733771,0.220594228,SAFE,0.126431506
48,1,5,2.840306095,0.327182406,0.671640928,3,0.077282121,3215.754343,0.683879675,185.8596364,-122.2912952,47.53994345,953.8329107,1139.692547,2199.189035,0.518233098,SAFE,0.148306648
48,2,8,2.840306095,0.327182406,0.671640928,3,0.077282121,3215.754343,0.683879675,185.8596364,-122.2912952,47.53994345,1526.132657,1711.992294,2199.189035,0.778465273,STRESSED,0.169536121
48,3,12,2.840306095,0.327182406,0.671640928,3,0.077282121,3215.754343,0.683879675,185.8596364,-122.2912952,47.53994345,2289.198986,2475.058622,2199.189035,1.125441507,CRITICAL,0.311136466
48,4,20,2.840306095,0.327182406,0.671640928,3,0.077282121,3215.754343,0.683879675,185.8596364,-122.2912952,47.53994345,3815.331643,4001.191279,2199.189035,1.819393975,CRITICAL,0.700498076
48,5,35,2.840306095,0.327182406,0.671640928,3,0.077282121,3215.754343,0.683879675,185.8596364,-122.2912952,47.53994345,6676.830375,6862.690011,2199.189035,3.120554851,CRITICAL,0.810278776
48,6,60,2.840306095,0.327182406,0.671640928,3,0.077282121,3215.754343,0.683879675,185.8596364,-122.2912952,47.53994345,11445.99493,11631.85457,2199.189035,5.289156312,CRITICAL,0.896977165
48,7,90,2.840306095,0.327182406,0.671640928,3,0.077282121,3215.754343,0.683879675,185.8596364,-122.2912952,47.53994345,17168.99239,17354.85203,2199.189035,7.891478065,CRITICAL,0.900176267
48,8,75,2.840306095,0.327182406,0.671640928,3,0.077282121,3215.754343,0.683879675,185.8596364,-122.2912952,47.53994345,14307.49366,14493.3533,2199.189035,6.590317188,CRITICAL,0.900176267
48,9,50,2.840306095,0.327182406,0.671640928,3,0.077282121,3215.754343,0.683879675,185.8596364,-122.2912952,47.53994345,9538.329107,9724.188744,2199.189035,4.421715727,CRITICAL,0.884260323
48,10,25,2.840306095,0.327182406,0.671640928,3,0.077282121,3215.754343,0.683879675,185.8596364,-122.2912952,47.53994345,4769.164554,4955.02419,2199.189035,2.253114267,CRITICAL,0.772735571
48,11,10,2.840306095,0.327182406,0.671640928,3,0.077282121,3215.754343,0.683879675,185.8596364,-122.2912952,47.53994345,1907.665821,2093.525458,2199.189035,0.95195339,CRITICAL,0.264612425
48,12,6,2.840306095,0.327182406,0.671640928,3,0.077282121,3215.754343,0.683879675,185.8596364,-122.2912952,47.53994345,1144.599493,1330.459129,2199.189035,0.604977157,STRESSED,0.148306648
49,1,5,2.960196257,0.524767569,0.715668495,2,0.09293709,7224.175683,0.707064876,310.6829987,-122.2873897,47.54254326,1059.2596,1369.942599,5107.960884,0.268197551,SAFE,0.107442675
49,2,8,2.960196257,0.524767569,0.715668495,2,0.09293709,7224.175683,0.707064876,310.6829987,-122.2873897,47.54254326,1694.81536,2005.498359,5107.960884,0.392622106,SAFE,0.116203425
49,3,12,2.960196257,0.524767569,0.715668495,2,0.09293709,7224.175683,0.707064876,310.6829987,-122.2873897,47.54254326,2542.22304,2852.906039,5107.960884,0.558521513,SAFE,0.179041171
49,4,20,2.960196257,0.524767569,0.715668495,2,0.09293709,7224.175683,0.707064876,310.6829987,-122.2873897,47.54254326,4237.0384,4547.721399,5107.960884,0.890320326,STRESSED,0.50155457
49,5,35,2.960196257,0.524767569,0.715668495,2,0.09293709,7224.175683,0.707064876,310.6829987,-122.2873897,47.54254326,7414.817201,7725.500199,5107.960884,1.512443101,CRITICAL,0.711721531
49,6,60,2.960196257,0.524767569,0.715668495,2,0.09293709,7224.175683,0.707064876,310.6829987,-122.2873897,47.54254326,12711.1152,13021.7982,5107.960884,2.549314393,CRITICAL,0.842250947
49,7,90,2.960196257,0.524767569,0.715668495,2,0.09293709,7224.175683,0.707064876,310.6829987,-122.2873897,47.54254326,19066.6728,19377.3558,5107.960884,3.793559943,CRITICAL,0.854697978
49,8,75,2.960196257,0.524767569,0.715668495,2,0.09293709,7224.175683,0.707064876,310.6829987,-122.2873897,47.54254326,15888.894,16199.577,5107.960884,3.171437168,CRITICAL,0.854697978
49,9,50,2.960196257,0.524767569,0.715668495,2,0.09293709,7224.175683,0.707064876,310.6829987,-122.2873897,47.54254326,10592.596,10903.279,5107.960884,2.134565876,CRITICAL,0.818760255
49,10,25,2.960196257,0.524767569,0.715668495,2,0.09293709,7224.175683,0.707064876,310.6829987,-122.2873897,47.54254326,5296.298,5606.980999,5107.960884,1.097694584,CRITICAL,0.642260097
49,11,10,2.960196257,0.524767569,0.715668495,2,0.09293709,7224.175683,0.707064876,310.6829987,-122.2873897,47.54254326,2118.5192,2429.202199,5107.960884,0.475571809,SAFE,0.167214288
49,12,6,2.960196257,0.524767569,0.715668495,2,0.09293709,7224.175683,0.707064876,310.6829987,-122.2873897,47.54254326,1271.11152,1581.794519,5107.960884,0.309672403,SAFE,0.107442675
50,1,5,1.33184505,0.675515949,0.59937688,2,0.125455335,9744.252392,0.913768948,179.9365146,-122.2906103,47.540703,399.1385654,579.0750799,8903.995257,0.065035421,SAFE,0.048225349
50,2,8,1.33184505,0.675515949,0.59937688,2,0.125455335,9744.252392,0.913768948,179.9365146,-122.2906103,47.540703,638.6217046,818.5582191,8903.995257,0.091931565,SAFE,0.052228065
50,3,12,1.33184505,0.675515949,0.59937688,2,0.125455335,9744.252392,0.913768948,179.9365146,-122.2906103,47.540703,957.9325569,1137.869071,8903.995257,0.12779309,SAFE,0.078764756
50,4,20,1.33184505,0.675515949,0.59937688,2,0.125455335,9744.252392,0.913768948,179.9365146,-122.2906103,47.540703,1596.554261,1776.490776,8903.995257,0.199516141,SAFE,0.308594903
50,5,35,1.33184505,0.675515949,0.59937688,2,0.125455335,9744.252392,0.913768948,179.9365146,-122.2906103,47.540703,2793.969957,2973.906472,8903.995257,0.333996862,SAFE,0.573383029
50,6,60,1.33184505,0.675515949,0.59937688,2,0.125455335,9744.252392,0.913768948,179.9365146,-122.2906103,47.540703,4789.662784,4969.599299,8903.995257,0.558131396,SAFE,0.721743529
50,7,90,1.33184505,0.675515949,0.59937688,2,0.125455335,9744.252392,0.913768948,179.9365146,-122.2906103,47.540703,7184.494176,7364.430691,8903.995257,0.827092836,STRESSED,0.746251005
50,8,75,1.33184505,0.675515949,0.59937688,2,0.125455335,9744.252392,0.913768948,179.9365146,-122.2906103,47.540703,5987.07848,6167.014995,8903.995257,0.692612116,STRESSED,0.74017385
50,9,50,1.33184505,0.675515949,0.59937688,2,0.125455335,9744.252392,0.913768948,179.9365146,-122.2906103,47.540703,3991.385654,4171.322168,8903.995257,0.468477582,SAFE,0.692675273
